point_rank,k_distance
439,1.1822104073096618
440,1.1835336612244811
441,1.1841834426433433
442,1.1849907157443746
443,1.1850506146587854
444,1.1854556428048686
445,1.1855763979502765
446,1.1855833475156652
447,1.1863267283511445
448,1.1872328398781045
449,1.1894387413211875
450,1.1904785535948335
451,1.191286651741005
452,1.1924522084245426
453,1.1927559669814607
454,1.1927559669814607
455,1.1932890196126555
456,1.1939721352523873
457,1.1946666364108698
458,1.195093137935406
459,1.1953951208174616
460,1.1969851952288495
461,1.1971940025808276
462,1.1971940025808276
463,1.1994626048052248
464,1.2003696642587138
465,1.2004356835757304
466,1.2006484992771183
467,1.2031755639344033
468,1.2038460863182363
469,1.2041669007072304
470,1.2044841427505355
471,1.2044841427505355
472,1.2048124555163742
473,1.205646009104284
474,1.2056514382553936
475,1.2066424633226278
476,1.206701058538897
477,1.2086533002065287
478,1.2086845466737257
479,1.2089216094794017
480,1.2092824831494329
481,1.2093928869610773
482,1.2100715985743502
483,1.2112825044510989
484,1.2119424701754091
485,1.2126032894387426
486,1.212694156612661
487,1.212789008345568
488,1.2132330375728877
489,1.2133285276422292
490,1.213576380523835
491,1.215394655361718
492,1.2160601056278093
493,1.2170969993473666
494,1.2170969993473666
495,1.2178020174442883
496,1.2188382659241068
497,1.2190079209662383
498,1.2205665233802805
499,1.2211835238325712
500,1.2225389420630646
501,1.2225390333468849
502,1.2237622828598231
503,1.2238888516367783
504,1.2239128393497116
505,1.225291869756559
506,1.2256752889719975
507,1.2260872680834367
508,1.226770918062477
509,1.2269134729308966
510,1.2270563430003971
511,1.2271031665020404
512,1.227453677092539
513,1.2275593617161067
514,1.2283483345297947
515,1.2297780974276544
516,1.2307703701870492
517,1.2323255707504543
518,1.2323255707504543
519,1.2324286949249699
520,1.2343377624356604
521,1.2364720166419594
522,1.2376480314469456
523,1.2382085943128103
524,1.238395001402377
525,1.240484526209877
526,1.2414451245301346
527,1.2422871570521308
528,1.242878974223384
529,1.2457810341650803
530,1.2458436511401736
531,1.245941729340188
532,1.2463238372176146
533,1.2473154787469138
534,1.2475845072954344
535,1.2503446526300366
536,1.2518430438088812
537,1.2522704744668702
538,1.2522704744668702
539,1.2523576956136908
540,1.252372185406201
541,1.252372185406201
542,1.2528490225843982
543,1.2538313573158195
544,1.2541919600907843
545,1.2554495288896492
546,1.2558080907709634
547,1.2580078232746628
548,1.2583286010932442
549,1.258558085425547
550,1.259261539639164
551,1.259261539639164
552,1.2598722920615355
553,1.2608851688043903
554,1.2609407988622099
555,1.2610175361194491
556,1.2611449679499014
557,1.261238571156512
558,1.261416688320591
559,1.2614328711312386
560,1.2632576032989982
561,1.263907780065907
562,1.2639412437677333
563,1.2643674929236095
564,1.264398148340768
565,1.2666374253178592
566,1.2666991890303114
