point_rank,k_distance
1142,1.2054543609140687
1143,1.2058746960139908
1144,1.2060269086481545
1145,1.206196009491293
1146,1.2067169807587403
1147,1.207622612968287
1148,1.207622612968287
1149,1.2082067497691764
1150,1.209203653215329
1151,1.209371066586073
1152,1.2109658943719663
1153,1.2136536895469061
1154,1.2143012241272042
1155,1.2167076662458025
1156,1.2182183634424555
1157,1.2184428419868774
1158,1.2202166395203473
1159,1.2202182997859703
1160,1.22045990112212
1161,1.222649892106598
1162,1.22344415316827
1163,1.2237331812237666
1164,1.2237331812237666
1165,1.2250771670490799
1166,1.2252476015986564
1167,1.2258188409838187
1168,1.2263660600361106
1169,1.22804671049856
1170,1.228672674950606
1171,1.228672674950606
1172,1.2291357744985176
1173,1.2296254364910513
1174,1.2296469489736561
1175,1.233633021173617
1176,1.2342561033257526
1177,1.2346889758859856
1178,1.2350475715988345
1179,1.235731019072829
1180,1.2359033352829492
1181,1.2359384952965724
1182,1.2369511819928976
1183,1.2380423981118698
1184,1.2389194417242466
1185,1.2401960140066364
1186,1.2409986502456827
1187,1.2423870790543527
1188,1.2428996740423615
1189,1.2438329660866296
1190,1.2441436520953186
1191,1.2455599069412004
1192,1.2456417909623467
1193,1.2456417909623467
1194,1.2463987540867814
1195,1.2469020668866735
1196,1.2471470221588012
1197,1.247181859082447
1198,1.2476374311248257
1199,1.2485167165903153
1200,1.2485592518921995
1201,1.2493765200226206
1202,1.2498098274483604
1203,1.250869930196828
1204,1.2519610454161156
1205,1.2533200748845263
1206,1.2539035409428112
1207,1.255404117412222
1208,1.2555794683851755
1209,1.2568657635048237
1210,1.2573352865315544
1211,1.25762726193629
1212,1.2590487693994707
1213,1.2593662229351592
1214,1.2603451071624234
1215,1.2604115873561546
1216,1.2606879572673078
1217,1.2617222340222272
1218,1.2647750359753807
1219,1.2682371633161476
1220,1.2683307136828004
1221,1.2690234965052043
1222,1.2690462253705233
1223,1.2698642286418558
1224,1.2700858949266847
1225,1.270745089468527
1226,1.271602954127995
1227,1.2727320529359307
1228,1.2730712133191837
1229,1.2737251470385467
1230,1.2744457492153134
1231,1.2744457492153134
1232,1.276312936886281
1233,1.2764584856973207
1234,1.2766159890997557
1235,1.276693352081403
1236,1.276988621837741
1237,1.2801183462309664
1238,1.280121976318213
1239,1.281263228629206
1240,1.2813447597765981
1241,1.2818046813852482
1242,1.2835891447710266
1243,1.2838500922753457
1244,1.2878817096479172
1245,1.2878817096479172
1246,1.2879326734175756
1247,1.2882383999666638
1248,1.2882383999666638
1249,1.2886673777613642
1250,1.2886673777613642
1251,1.2890179556644616
1252,1.2891681202519292
1253,1.2900702663838748
1254,1.291729081250071
1255,1.294066676829972
1256,1.294750951243447
1257,1.295585856243208
1258,1.2970144201832523
1259,1.2971096260043808
1260,1.2976353625411468
1261,1.2979715268637837
1262,1.298270164506152
